 -0.183500E+07   65.0000       523.267      0.380012E-01 -0.377452E-01   263.345       22.9308    
 -0.183400E+07   65.0000       523.897      0.376417E-01 -0.371316E-01   279.443       22.8932    
 -0.183300E+07   65.0000       521.022      0.372628E-01 -0.336237E-01   295.533       22.8635    
 -0.183200E+07   65.0000       514.743      0.368660E-01 -0.275646E-01   311.609       22.8427    
 -0.183100E+07   65.0000       505.758      0.364525E-01 -0.194979E-01   327.664       22.8318    
 -0.183000E+07   65.0000       495.222      0.360240E-01 -0.101160E-01   343.691       22.8315    
 -0.182900E+07   65.0000       484.459      0.355821E-01 -0.196836E-03   359.683       22.8421    
 -0.182800E+07   65.0000       474.675      0.351285E-01  0.946503E-02   15.6310       22.8638    
 -0.182700E+07   65.0000       466.763      0.346652E-01  0.181264E-01   31.5268       22.8966    
 -0.182600E+07   65.0000       461.245      0.341943E-01  0.251551E-01   47.3623       22.9401    
 -0.182500E+07   65.0000       458.308      0.337178E-01  0.300773E-01   63.1295       22.9936    
 -0.182400E+07   65.0000       457.882      0.332381E-01  0.326074E-01   78.8209       23.0562    
 -0.182300E+07   65.0000       459.729      0.327574E-01  0.326596E-01   94.4295       23.1266    
 -0.182200E+07   65.0000       463.526      0.322782E-01  0.303413E-01   109.949       23.2036    
 -0.182100E+07   65.0000       468.912      0.318030E-01  0.259314E-01   125.375       23.2853    
 -0.182000E+07   65.0000       475.527      0.313344E-01  0.198450E-01   140.704       23.3702    
 -0.181900E+07   65.0000       483.029      0.308750E-01  0.125914E-01   155.932       23.4563    
 -0.181800E+07   65.0000       491.090      0.304274E-01  0.472874E-02   171.059       23.5417    
 -0.181700E+07   65.0000       499.385      0.299942E-01 -0.317991E-02   186.086       23.6244    
 -0.181600E+07   65.0000       507.574      0.295782E-01 -0.106063E-01   201.013       23.7024    
 -0.181500E+07   65.0000       515.285      0.291817E-01 -0.170888E-01   215.846       23.7739    
 -0.181400E+07   65.0000       522.108      0.288073E-01 -0.222563E-01   230.587       23.8370    
 -0.181300E+07   65.0000       527.609      0.284572E-01 -0.258423E-01   245.246       23.8901    
 -0.181200E+07   65.0000       531.366      0.281337E-01 -0.276915E-01   259.828       23.9319    
